,Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
337,337,2011,England,Hospital,406.0,69,0.17,0.985,0.912,0.043,0.754,0.203,0.059000000000000004,0.309,0.309,0.309,0.015,0.45,0.07,0.04,0.03,0.067,0.056600000000000004,0.0369,0.379,0.365,0.33299999999999996,0.175,0.222,0.091,0.0,0.14,0.316,0.087,0.29,1.0,0.8240000000000001,0.857,0.75,0.6,0.47100000000000003,0.833,0.11800000000000001,0.17600000000000002,0.588,0.778,0.778,0.0
338,338,2011,England,Hospital,398.0,71,0.17800000000000002,0.723,0.9440000000000001,0.086,0.757,0.157,0.0,0.24600000000000002,0.623,0.13,0.0,0.03,0.24,0.01,0.35,0.0672,0.0669,0.0437,0.242,0.27699999999999997,0.092,0.2,0.077,0.08800000000000001,0.25,0.9,0.917,0.085,0.268,0.909,0.8,0.667,0.611,0.9,0.342,0.868,0.361,0.278,0.5589999999999999,0.917,0.6940000000000001,0.0
339,339,2011,England,Hospital,351.0,44,0.125,0.93,0.907,0.07,0.767,0.163,0.09300000000000001,0.302,0.349,0.233,0.023,0.013600000000000001,0.18,0.05,0.27,0.0698,0.058899999999999994,0.0414,0.262,0.342,0.237,0.158,0.21100000000000002,0.132,0.8,0.263,0.263,0.22699999999999998,0.25,0.615,0.5,0.33299999999999996,0.25,0.375,0.182,0.583,0.154,0.231,0.818,0.9229999999999999,0.385,0.023
340,340,2011,England,Hospital,562.0,81,0.14400000000000002,0.9620000000000001,0.873,0.10099999999999999,0.7090000000000001,0.19,0.05,0.43799999999999994,0.375,0.138,0.0,0.12,0.15,0.06,0.0,0.0696,0.069,0.0385,0.382,0.361,0.264,0.18100000000000002,0.222,0.08,0.16699999999999998,0.071,0.114,0.111,0.321,0.9520000000000001,0.895,0.778,0.33299999999999996,0.7140000000000001,0.5,0.95,0.4,0.5,0.5,0.81,0.7140000000000001,0.05
341,341,2011,England,Site,543.0,91,0.168,0.9890000000000001,0.889,0.067,0.652,0.281,0.07,0.267,0.349,0.29100000000000004,0.023,0.31,0.04,0.13,0.12,0.061399999999999996,0.0594,0.039,0.284,0.08900000000000001,0.08900000000000001,0.0,0.051,0.10800000000000001,0.28600000000000003,0.359,0.5,0.099,0.242,0.877,0.8959999999999999,0.7879999999999999,0.611,0.914,0.386,0.8640000000000001,0.121,0.207,0.653,0.845,0.7190000000000001,0.035
342,342,2011,England,Hospital,488.0,58,0.11900000000000001,0.9309999999999999,0.909,0.07,0.737,0.193,0.105,0.316,0.316,0.228,0.035,0.41,0.21,0.07,0.07,0.0669,0.0653,0.0325,0.444,0.20800000000000002,0.132,0.094,0.151,0.14300000000000002,0.7140000000000001,0.163,0.184,0.086,0.172,0.774,0.767,0.679,0.3,0.889,0.31,0.8390000000000001,0.267,0.36700000000000005,0.69,0.9059999999999999,0.645,0.0
343,343,2011,England,Hospital,463.0,55,0.11900000000000001,0.982,0.818,0.09300000000000001,0.648,0.259,0.036000000000000004,0.16399999999999998,0.455,0.345,0.0,0.013600000000000001,0.65,0.47,0.33,0.0658,0.0654,0.0406,0.527,0.28300000000000003,0.226,0.113,0.113,0.17800000000000002,0.33299999999999996,0.222,0.278,0.073,0.255,0.909,0.909,0.818,0.625,1.0,0.409,0.762,0.273,0.136,0.7140000000000001,0.8640000000000001,0.591,0.0
344,344,2011,England,Hospital,284.0,47,0.165,0.9790000000000001,0.9109999999999999,0.064,0.723,0.213,0.043,0.298,0.34,0.319,0.0,0.0236,0.34,0.79,0.015700000000000002,0.0668,0.0638,0.042699999999999995,0.489,0.196,0.087,0.109,0.087,0.024,1.0,0.023,0.023,0.064,0.149,0.7859999999999999,0.643,0.5329999999999999,0.5710000000000001,0.583,0.462,0.8,0.33299999999999996,0.133,0.867,0.813,0.375,0.0
345,345,2011,England,Hospital,504.0,66,0.131,1.0,0.836,0.14300000000000002,0.619,0.23800000000000002,0.048,0.349,0.444,0.159,0.0,0.0111,0.36,0.11,0.16,0.0668,0.0588,0.0342,0.297,0.408,0.327,0.14300000000000002,0.245,0.154,0.5,0.053,0.07,0.061,0.106,0.895,0.889,0.889,0.929,1.0,0.737,0.9470000000000001,0.263,0.158,0.6,0.9470000000000001,0.789,0.031
346,346,2011,England,Hospital,672.0,101,0.15,0.98,0.8540000000000001,0.062,0.732,0.20600000000000002,0.05,0.45,0.33,0.17,0.0,0.0113,0.15,0.02,0.16,0.0668,0.063,0.0415,0.312,0.256,0.081,0.198,0.105,0.043,1.0,0.054000000000000006,0.087,0.059000000000000004,0.188,0.914,0.7709999999999999,0.8059999999999999,0.48100000000000004,0.765,0.41700000000000004,0.889,0.188,0.188,0.742,0.943,0.703,0.069
347,347,2011,England,Hospital,354.0,57,0.161,0.632,0.893,0.036000000000000004,0.764,0.2,0.018000000000000002,0.39299999999999996,0.48200000000000004,0.107,0.0,0.0172,0.28,0.11,0.04,0.0678,0.0647,0.04190000000000001,0.226,0.37200000000000005,0.233,0.18600000000000003,0.256,0.054000000000000006,1.0,0.19399999999999998,0.361,0.08800000000000001,0.105,0.4,0.545,0.5,0.444,0.7,0.273,0.889,0.182,0.182,1.0,0.818,0.364,0.0
348,348,2011,England,Hospital,656.0,53,0.081,0.851,0.857,0.212,0.615,0.17300000000000001,0.039,0.41200000000000003,0.431,0.11800000000000001,0.0,0.018500000000000003,0.6,0.11,0.04,0.0641,0.0599,0.044000000000000004,0.3,0.273,0.091,0.22699999999999998,0.182,0.067,1.0,0.09699999999999999,0.226,0.075,0.094,0.818,0.7,0.636,0.667,0.875,0.455,1.0,0.091,0.182,0.727,0.909,0.727,0.02
349,349,2011,England,Hospital,375.0,63,0.168,1.0,0.951,0.063,0.81,0.127,0.066,0.295,0.295,0.27899999999999997,0.066,0.59,0.32,0.1,0.11,0.065,0.061500000000000006,0.047599999999999996,0.174,0.113,0.094,0.057,0.057,0.069,0.0,0.034,0.069,0.048,0.111,0.872,0.8109999999999999,0.703,0.526,0.885,0.564,0.846,0.175,0.175,0.778,0.95,0.6920000000000001,0.019
350,350,2011,England,Hospital,441.0,61,0.138,0.9840000000000001,0.885,0.098,0.705,0.19699999999999998,0.067,0.233,0.483,0.217,0.0,0.54,0.49,0.1,0.06,0.0604,0.0567,0.033,0.136,0.24,0.14,0.12,0.08,0.10400000000000001,0.2,0.071,0.16699999999999998,0.08199999999999999,0.115,1.0,0.96,0.9129999999999999,0.833,0.955,0.655,0.966,0.10300000000000001,0.069,0.708,0.828,0.759,0.0
351,351,2011,England,Hospital,498.0,76,0.153,1.0,0.882,0.11800000000000001,0.5660000000000001,0.316,0.039,0.21100000000000002,0.395,0.316,0.039,0.53,0.01,0.01,0.11,0.0643,0.0588,0.0412,0.237,0.263,0.132,0.158,0.132,0.122,0.778,0.12,0.17300000000000001,0.053,0.22399999999999998,0.898,0.8490000000000001,0.7,0.259,0.735,0.40700000000000003,0.8809999999999999,0.16899999999999998,0.22,0.68,0.763,0.649,0.013000000000000001
352,352,2011,England,Hospital,233.0,39,0.16699999999999998,0.611,0.9740000000000001,0.179,0.5379999999999999,0.282,0.053,0.316,0.5,0.132,0.0,0.88,0.51,0.21,0.12,0.0682,0.0674,0.042699999999999995,0.14300000000000002,0.303,0.152,0.182,0.121,0.071,1.0,0.40700000000000003,0.40700000000000003,0.128,0.41,0.95,0.875,0.857,0.615,0.733,0.579,1.0,0.611,0.5,0.8,0.85,0.632,0.027000000000000003
353,353,2011,England,Hospital,543.0,73,0.134,0.6709999999999999,0.8059999999999999,0.11,0.603,0.28800000000000003,0.013999999999999999,0.25,0.583,0.153,0.0,0.16,0.16,0.02,0.16,0.0668,0.0664,0.0438,0.257,0.348,0.188,0.203,0.145,0.085,0.8,0.66,0.698,0.08199999999999999,0.205,0.7140000000000001,0.667,0.5,0.348,0.778,0.318,0.711,0.205,0.205,0.743,0.7609999999999999,0.511,0.013999999999999999
354,354,2011,England,Hospital,460.0,74,0.161,0.986,0.877,0.040999999999999995,0.5479999999999999,0.41100000000000003,0.125,0.319,0.431,0.125,0.0,0.61,0.27,0.11,0.2,0.0674,0.064,0.0432,0.386,0.31,0.19699999999999998,0.183,0.19699999999999998,0.155,0.667,0.345,0.418,0.040999999999999995,0.135,0.9129999999999999,0.8859999999999999,0.7859999999999999,0.654,0.8059999999999999,0.396,0.8540000000000001,0.2,0.222,0.7559999999999999,0.8540000000000001,0.7709999999999999,0.013999999999999999
355,355,2011,England,Hospital,375.0,62,0.165,0.983,0.903,0.081,0.565,0.355,0.033,0.25,0.517,0.2,0.0,0.32,0.23,0.24,0.35,0.0669,0.065,0.0492,0.24600000000000002,0.228,0.175,0.07,0.053,0.071,0.25,0.071,0.071,0.081,0.09699999999999999,0.9440000000000001,0.722,0.765,0.6,0.833,0.389,1.0,0.263,0.158,0.857,1.0,0.667,0.016
356,356,2011,England,Hospital,473.0,77,0.163,0.987,0.855,0.132,0.605,0.263,0.078,0.325,0.429,0.16899999999999998,0.0,0.27,0.3,0.05,0.08,0.0688,0.0652,0.045599999999999995,0.22699999999999998,0.368,0.191,0.265,0.191,0.11900000000000001,0.8,0.672,0.672,0.091,0.195,0.867,0.711,0.6890000000000001,0.529,0.828,0.5529999999999999,0.88,0.342,0.447,0.737,0.96,0.75,0.0
357,357,2011,England,Hospital,397.0,72,0.18100000000000002,1.0,0.887,0.113,0.746,0.141,0.028999999999999998,0.456,0.265,0.25,0.0,0.72,0.15,0.03,0.03,0.068,0.061900000000000004,0.0313,0.371,0.271,0.017,0.254,0.18600000000000003,0.11900000000000001,0.429,0.11900000000000001,0.134,0.055999999999999994,0.139,0.794,0.7879999999999999,0.853,0.517,0.893,0.425,0.927,0.33299999999999996,0.128,0.722,0.875,0.725,0.013999999999999999
358,358,2011,England,Hospital,815.0,113,0.139,0.982,0.736,0.09300000000000001,0.574,0.33299999999999996,0.155,0.364,0.273,0.136,0.073,0.27,0.23,0.0,0.04,0.0674,0.060899999999999996,0.0355,0.215,0.371,0.247,0.225,0.337,0.184,0.35700000000000004,0.233,0.27899999999999997,0.08,0.177,1.0,1.0,0.667,1.0,1.0,0.667,1.0,0.25,0.25,1.0,1.0,1.0,0.068
359,359,2011,England,Hospital,547.0,75,0.13699999999999998,0.986,0.726,0.09300000000000001,0.68,0.22699999999999998,0.125,0.306,0.375,0.18100000000000002,0.013999999999999999,0.85,0.16,0.65,0.06,0.0662,0.0635,0.0364,0.253,0.507,0.435,0.159,0.217,0.09,0.5,0.11900000000000001,0.179,0.107,0.22699999999999998,0.9520000000000001,0.872,0.833,0.818,0.9620000000000001,0.6829999999999999,0.902,0.28600000000000003,0.31,0.711,0.927,0.769,0.081
360,360,2011,England,Hospital,951.0,121,0.127,0.9309999999999999,0.7120000000000001,0.042,0.65,0.308,0.059000000000000004,0.26899999999999996,0.45399999999999996,0.17600000000000002,0.042,0.32,0.04,0.22,0.05,0.0661,0.0635,0.038900000000000004,0.175,0.423,0.27899999999999997,0.26,0.26,0.073,0.875,0.083,0.13,0.025,0.215,0.815,0.623,0.6890000000000001,0.431,0.706,0.431,0.877,0.185,0.231,0.579,0.797,0.603,0.0
361,361,2011,England,Hospital,398.0,64,0.161,0.919,0.635,0.016,0.7140000000000001,0.27,0.048,0.20600000000000002,0.413,0.317,0.016,0.53,0.31,0.11,0.09,0.062400000000000004,0.057800000000000004,0.044500000000000005,0.2,0.455,0.364,0.218,0.23600000000000002,0.0,0.75,0.115,0.19699999999999998,0.078,0.25,0.902,0.868,0.8109999999999999,0.7390000000000001,0.875,0.46299999999999997,0.929,0.25,0.275,0.632,0.9,0.821,0.0
362,362,2011,England,Hospital,1074.0,189,0.17600000000000002,0.925,0.8220000000000001,0.095,0.5770000000000001,0.32799999999999996,0.063,0.36,0.33899999999999997,0.217,0.021,0.51,0.18,0.03,0.4,0.06570000000000001,0.0638,0.0405,0.43200000000000005,0.287,0.14,0.201,0.165,0.122,0.8240000000000001,0.107,0.179,0.085,0.16399999999999998,0.843,0.774,0.64,0.591,0.825,0.495,0.8270000000000001,0.245,0.255,0.698,0.83,0.6629999999999999,0.065
363,363,2011,England,Hospital,710.0,112,0.158,0.972,0.813,0.098,0.67,0.23199999999999998,0.125,0.384,0.348,0.134,0.009000000000000001,0.55,0.32,0.17,0.09,0.0647,0.0608,0.0336,0.39399999999999996,0.35,0.17,0.24,0.2,0.10400000000000001,1.0,0.21600000000000003,0.21600000000000003,0.063,0.196,0.795,0.667,0.5479999999999999,0.462,0.8640000000000001,0.35600000000000004,0.8909999999999999,0.22699999999999998,0.43200000000000005,0.738,0.978,0.6890000000000001,0.1
364,364,2011,England,Hospital,258.0,42,0.163,1.0,0.902,0.15,0.625,0.225,0.111,0.5,0.306,0.083,0.0,0.85,0.05,0.17,0.19,0.065,0.061900000000000004,0.0406,0.325,0.33299999999999996,0.233,0.16699999999999998,0.233,0.111,1.0,0.39299999999999996,0.429,0.14300000000000002,0.28600000000000003,0.722,0.8420000000000001,0.667,0.615,0.8240000000000001,0.429,0.857,0.45,0.5,0.647,0.85,0.727,0.0
365,365,2011,England,Hospital,505.0,66,0.131,0.922,0.785,0.076,0.8029999999999999,0.121,0.111,0.349,0.46,0.079,0.0,0.014199999999999999,0.12,0.02,0.35,0.0678,0.057300000000000004,0.0412,0.6459999999999999,0.3,0.1,0.217,0.15,0.052000000000000005,0.33299999999999996,0.034,0.052000000000000005,0.106,0.303,0.9,0.784,0.816,0.5329999999999999,0.9,0.512,0.875,0.368,0.342,0.778,0.925,0.675,0.047
366,366,2011,England,Hospital,250.0,46,0.184,0.727,0.457,0.022000000000000002,0.522,0.457,0.17800000000000002,0.444,0.244,0.111,0.022000000000000002,0.07,0.18,0.05,0.2,0.07,0.0653,0.0449,0.27899999999999997,0.33299999999999996,0.048,0.28600000000000003,0.262,0.027999999999999997,1.0,0.429,0.457,0.087,0.217,0.833,0.731,0.654,0.524,0.929,0.645,0.938,0.281,0.188,0.733,0.938,0.677,0.341
367,367,2011,England,Hospital,438.0,99,0.226,0.74,0.7809999999999999,0.121,0.606,0.273,0.053,0.45299999999999996,0.34700000000000003,0.13699999999999998,0.011000000000000001,0.7,0.1,0.01,0.18,0.06509999999999999,0.0632,0.0405,0.22899999999999998,0.272,0.136,0.21,0.14800000000000002,0.105,0.5,0.131,0.14300000000000002,0.051,0.182,0.7190000000000001,0.685,0.569,0.595,0.782,0.484,0.853,0.23399999999999999,0.21899999999999997,0.552,0.879,0.825,0.011000000000000001
368,368,2011,England,Hospital,352.0,65,0.185,0.7190000000000001,0.8590000000000001,0.092,0.769,0.138,0.032,0.5870000000000001,0.222,0.095,0.063,0.011200000000000002,0.37,0.29,0.25,0.0682,0.0602,0.0347,0.292,0.3,0.11699999999999999,0.217,0.11699999999999999,0.07,0.25,0.07,0.12300000000000001,0.062,0.138,0.9,1.0,0.556,0.667,0.857,0.556,0.889,0.375,0.0,0.556,0.9,0.5,0.015
369,369,2011,England,Site,294.0,31,0.105,0.5670000000000001,0.833,0.067,0.733,0.2,0.161,0.258,0.516,0.065,0.0,0.65,0.32,0.16,0.04,0.0674,0.0644,0.042800000000000005,0.067,0.276,0.24100000000000002,0.034,0.207,0.154,1.0,0.115,0.115,0.065,0.161,0.9129999999999999,0.81,0.667,0.615,0.9229999999999999,0.409,0.826,0.182,0.409,0.5,0.9570000000000001,0.826,0.032
370,370,2011,England,Hospital,494.0,59,0.11900000000000001,1.0,0.862,0.069,0.672,0.259,0.086,0.155,0.483,0.276,0.0,0.38,0.07,0.06,0.03,0.0642,0.058600000000000006,0.044199999999999996,0.155,0.28,0.2,0.18,0.16,0.067,0.5,0.055,0.055,0.051,0.11900000000000001,0.8809999999999999,0.711,0.629,0.28,0.9440000000000001,0.256,0.841,0.163,0.18600000000000003,0.706,0.636,0.386,0.0
371,371,2011,England,Site,261.0,38,0.146,1.0,0.763,0.105,0.605,0.289,0.10800000000000001,0.35100000000000003,0.27,0.243,0.027000000000000003,0.0146,0.42,0.05,0.11,0.069,0.0652,0.0464,0.289,0.314,0.171,0.171,0.22899999999999998,0.043,0.0,0.091,0.091,0.053,0.237,0.9309999999999999,0.792,0.8,0.611,0.909,0.552,0.9309999999999999,0.111,0.111,0.652,0.966,0.63,0.0
372,372,2011,England,Site,771.0,124,0.161,0.943,0.851,0.105,0.685,0.21,0.099,0.37200000000000005,0.34700000000000003,0.182,0.0,0.36,0.06,0.06,0.15,0.0642,0.0601,0.0377,0.217,0.33299999999999996,0.21899999999999997,0.228,0.175,0.105,0.5,0.185,0.28300000000000003,0.16899999999999998,0.226,0.884,0.828,0.726,0.667,0.889,0.585,0.894,0.26899999999999996,0.19399999999999998,0.6809999999999999,0.9470000000000001,0.737,0.033
373,373,2011,England,Hospital,295.0,45,0.153,0.978,0.978,0.07,0.674,0.256,0.067,0.17800000000000002,0.5329999999999999,0.222,0.0,0.71,0.27,0.33,0.07,0.0678,0.0557,0.0387,0.267,0.33299999999999996,0.205,0.179,0.179,0.073,0.0,0.049,0.073,0.133,0.244,0.96,0.9570000000000001,0.909,0.833,0.95,0.654,0.9620000000000001,0.40700000000000003,0.259,0.708,0.9259999999999999,0.8,0.0
374,374,2011,England,Hospital,281.0,51,0.18100000000000002,0.98,0.82,0.02,0.784,0.196,0.059000000000000004,0.294,0.41200000000000003,0.21600000000000003,0.02,0.59,0.31,0.08,0.06,0.063,0.0591,0.0379,0.529,0.265,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.043,0.0,0.106,0.128,0.059000000000000004,0.17600000000000002,0.929,0.8640000000000001,0.8640000000000001,0.368,0.905,0.7140000000000001,0.867,0.138,0.31,0.69,0.862,0.7240000000000001,0.0
375,375,2011,England,Hospital,334.0,34,0.102,1.0,0.853,0.08800000000000001,0.706,0.20600000000000002,0.061,0.545,0.273,0.121,0.0,0.15,0.15,0.06,0.12,0.06860000000000001,0.0678,0.0425,0.364,0.4,0.16699999999999998,0.267,0.233,0.036000000000000004,1.0,0.065,0.065,0.147,0.41200000000000003,0.882,0.75,0.813,0.7140000000000001,0.909,0.47100000000000003,0.941,0.16699999999999998,0.444,0.733,0.9440000000000001,0.833,0.0
376,376,2011,England,Hospital,286.0,49,0.171,1.0,0.898,0.08199999999999999,0.531,0.38799999999999996,0.102,0.551,0.14300000000000002,0.204,0.0,1.0,0.27,0.1,0.11,0.0663,0.0623,0.0454,0.08199999999999999,0.298,0.27699999999999997,0.17,0.191,0.045,0.0,0.11599999999999999,0.11599999999999999,0.102,0.163,0.889,0.857,0.731,0.733,0.875,0.433,0.8390000000000001,0.14300000000000002,0.14300000000000002,0.759,0.8059999999999999,0.643,0.0
377,377,2011,England,Hospital,414.0,70,0.16899999999999998,1.0,0.87,0.13,0.652,0.217,0.07200000000000001,0.24600000000000002,0.478,0.203,0.0,0.46,0.09,0.03,0.02,0.0681,0.0604,0.0518,0.544,0.188,0.13,0.087,0.043,0.11900000000000001,0.857,0.083,0.15,0.114,0.157,0.8859999999999999,0.929,0.8809999999999999,0.5,0.882,0.622,0.909,0.17800000000000002,0.17800000000000002,0.78,0.8440000000000001,0.767,0.0
378,378,2011,England,Hospital,823.0,123,0.149,0.573,0.7979999999999999,0.231,0.639,0.13,0.092,0.39399999999999996,0.321,0.147,0.046,0.0137,0.55,0.3,0.48,0.0683,0.0681,0.044500000000000005,0.66,0.33,0.138,0.20199999999999999,0.23399999999999999,0.214,1.0,0.302,0.314,0.109,0.182,0.774,0.75,0.625,0.583,0.826,0.33299999999999996,0.7190000000000001,0.281,0.43799999999999994,0.552,0.9390000000000001,0.452,0.055999999999999994
379,379,2011,England,Site,560.0,60,0.107,1.0,0.9670000000000001,0.2,0.733,0.067,0.07,0.33299999999999996,0.491,0.105,0.0,0.55,0.17,0.1,0.4,0.066,0.0652,0.0425,0.35,0.273,0.109,0.23600000000000002,0.16399999999999998,0.182,1.0,0.273,0.29100000000000004,0.083,0.25,0.9259999999999999,0.76,0.92,0.526,0.833,0.48,0.96,0.29600000000000004,0.222,0.7829999999999999,0.821,0.731,0.033
380,380,2011,England,Hospital,783.0,113,0.14400000000000002,0.982,0.872,0.054000000000000006,0.598,0.348,0.07400000000000001,0.231,0.519,0.157,0.019,0.58,0.28,0.04,0.04,0.069,0.0674,0.049800000000000004,0.225,0.245,0.20600000000000002,0.098,0.157,0.109,0.818,0.33,0.42,0.053,0.195,0.9440000000000001,0.882,0.8,0.5710000000000001,0.9259999999999999,0.48100000000000004,0.836,0.302,0.20800000000000002,0.75,0.87,0.685,0.064
381,381,2011,England,Hospital,904.0,128,0.142,0.81,0.833,0.055999999999999994,0.6509999999999999,0.294,0.039,0.49200000000000005,0.32799999999999996,0.125,0.016,0.13,0.05,0.03,0.02,0.0666,0.062,0.0388,0.16,0.364,0.256,0.19,0.198,0.149,0.1,0.08,0.10300000000000001,0.102,0.22699999999999998,0.848,0.762,0.7140000000000001,0.519,0.75,0.22699999999999998,0.87,0.174,0.109,0.757,0.804,0.667,0.024
382,382,2011,England,Hospital,134.0,16,0.11900000000000001,0.75,0.9329999999999999,0.2,0.667,0.133,0.0,0.375,0.5,0.125,0.0,0.25,0.5,0.94,0.0,0.07,0.061900000000000004,0.0443,0.5,0.125,0.063,0.063,0.063,0.0,0.0,0.0,0.0,0.063,0.313,0.75,1.0,0.75,0.0,0.5,0.25,1.0,0.0,0.0,1.0,0.75,1.0,0.0
383,383,2011,England,Hospital,225.0,48,0.213,0.6809999999999999,0.9570000000000001,0.125,0.75,0.125,0.043,0.447,0.298,0.213,0.0,0.5,0.13,0.73,0.06,0.06570000000000001,0.06570000000000001,0.0415,0.319,0.152,0.043,0.109,0.043,0.091,1.0,0.488,0.488,0.063,0.16699999999999998,0.813,0.7140000000000001,0.7929999999999999,0.7140000000000001,0.773,0.344,0.813,0.36700000000000005,0.3,0.645,0.9390000000000001,0.645,0.0
384,384,2011,England,Hospital,736.0,54,0.073,0.769,0.7959999999999999,0.132,0.604,0.264,0.075,0.415,0.302,0.20800000000000002,0.0,0.022000000000000002,0.56,0.28,0.09,0.0677,0.0641,0.040999999999999995,0.7170000000000001,0.449,0.408,0.245,0.408,0.059000000000000004,0.667,0.21600000000000003,0.373,0.07400000000000001,0.222,0.6920000000000001,0.833,0.75,0.667,0.818,0.769,0.846,0.231,0.077,0.615,1.0,0.769,0.019
385,385,2011,England,Hospital,712.0,116,0.163,0.973,0.892,0.096,0.711,0.193,0.044000000000000004,0.36,0.386,0.21100000000000002,0.0,0.69,0.24,0.03,0.14,0.0677,0.0658,0.034,0.113,0.409,0.309,0.209,0.23600000000000002,0.057999999999999996,0.5,0.076,0.162,0.069,0.155,0.88,0.8240000000000001,0.636,0.667,0.86,0.34700000000000003,0.7759999999999999,0.382,0.25,0.629,0.91,0.688,0.035
386,386,2011,England,Hospital,195.0,33,0.16899999999999998,1.0,0.97,0.061,0.7879999999999999,0.152,0.0,0.455,0.242,0.303,0.0,0.55,0.18,0.06,0.09,0.0663,0.0663,0.0431,0.455,0.32299999999999995,0.258,0.09699999999999999,0.226,0.115,0.0,0.40700000000000003,0.40700000000000003,0.03,0.121,0.7859999999999999,0.857,0.583,0.28600000000000003,0.778,0.385,0.6920000000000001,0.14300000000000002,0.214,0.6920000000000001,0.929,0.5,0.0
387,387,2011,England,Hospital,272.0,60,0.221,0.9490000000000001,0.932,0.033,0.7,0.267,0.017,0.345,0.431,0.19,0.017,0.43,0.08,0.02,0.12,0.0684,0.0633,0.0441,0.33899999999999997,0.273,0.2,0.109,0.16399999999999998,0.098,0.6,0.059000000000000004,0.078,0.083,0.217,0.885,0.816,0.7659999999999999,0.607,0.9740000000000001,0.635,0.925,0.302,0.321,0.6729999999999999,0.904,0.755,0.0
388,388,2011,England,Hospital,852.0,120,0.141,0.991,0.863,0.085,0.6579999999999999,0.256,0.09300000000000001,0.237,0.441,0.22,0.008,0.62,0.5,0.3,0.013000000000000001,0.0681,0.065,0.0337,0.21899999999999997,0.364,0.22699999999999998,0.23600000000000002,0.145,0.11,0.25,0.23800000000000002,0.257,0.175,0.308,0.9229999999999999,0.7829999999999999,0.667,0.41700000000000004,0.833,0.34600000000000003,0.833,0.2,0.4,0.565,0.9620000000000001,0.615,0.033
389,389,2011,England,Hospital,832.0,97,0.11699999999999999,0.9179999999999999,0.763,0.021,0.639,0.34,0.062,0.289,0.371,0.21600000000000003,0.062,0.85,0.07,0.03,0.05,0.0678,0.0621,0.0443,0.22899999999999998,0.402,0.354,0.183,0.244,0.087,0.5,0.105,0.151,0.07200000000000001,0.165,0.8590000000000001,0.8590000000000001,0.7390000000000001,0.711,0.848,0.5429999999999999,0.8859999999999999,0.3,0.243,0.721,0.861,0.8029999999999999,0.011000000000000001
390,390,2011,England,Hospital,575.0,74,0.129,0.932,0.648,0.07,0.7040000000000001,0.225,0.055999999999999994,0.35200000000000004,0.451,0.127,0.013999999999999999,0.0126,0.03,0.2,0.32,0.0673,0.0622,0.0347,0.735,0.32899999999999996,0.114,0.22899999999999998,0.2,0.059000000000000004,0.25,0.7829999999999999,0.9420000000000001,0.122,0.243,0.9620000000000001,0.731,0.76,0.583,0.941,0.5,0.9640000000000001,0.28,0.28,0.583,0.9620000000000001,0.76,0.125
391,391,2011,England,Hospital,234.0,38,0.162,0.973,1.0,0.053,0.9209999999999999,0.026000000000000002,0.053,0.342,0.395,0.21100000000000002,0.0,0.16,0.53,0.08,0.11,0.0572,0.053,0.031200000000000002,0.37799999999999995,0.158,0.105,0.132,0.105,0.057,1.0,0.14300000000000002,0.171,0.105,0.289,0.909,0.8,0.727,0.6,1.0,0.273,0.727,0.182,0.455,0.889,1.0,0.7,0.0
392,392,2011,England,Hospital,401.0,64,0.16,1.0,0.887,0.081,0.726,0.19399999999999998,0.017,0.31,0.31,0.36200000000000004,0.0,0.42,0.39,0.08,0.08,0.07,0.0639,0.0508,0.14300000000000002,0.233,0.15,0.133,0.16699999999999998,0.098,0.75,0.059000000000000004,0.11800000000000001,0.109,0.21899999999999997,0.853,0.6559999999999999,0.594,0.478,0.857,0.441,0.8240000000000001,0.212,0.273,0.767,0.879,0.706,0.016
393,393,2011,England,Hospital,287.0,41,0.14300000000000002,0.975,0.892,0.1,0.725,0.175,0.073,0.171,0.512,0.244,0.0,0.66,0.29,0.1,0.0,0.06709999999999999,0.0667,0.0484,0.951,0.073,0.024,0.073,0.049,0.111,0.75,0.575,0.6,0.122,0.171,0.9690000000000001,0.688,0.8440000000000001,0.588,0.9129999999999999,0.636,0.9390000000000001,0.265,0.147,0.828,0.853,0.794,0.0
