,audit_year,Country,Hospital/Site,Hospital Beds (HC),Diabetic Patients (BA),Prevalence of diabetes,Percentage White,Percentage emergency,Percentage Mangement of diabetes,Percentage other medical,Percentage Non Medical,Percentage Diabetes Type 1,Percentage Diabetes Type 2 - Insulin,Percentage Diabetes Type 2 - Non insulin,Percentage Diabetes Type 2 - Diet only,Percentage Diabetes Type Other,Nursing hours,Consultant hours,Dietician hours,Podiatrist hours, Blood Glucose monitoring Days , Appropriate Days , Good Diabetes Days ,Visit by specialist diabetes team,Medication errors,prescription errors,management errors,Insulin Errors,Admitted with foot disease,Seen by the MDT within 24 hours,Foot Risk Assessment completed within 24 hours,Foot Risk Assessment completed during the hospital stay,% Severe Hypo,% Minor Hypo,Meals Suitable,Meals Timing,Meals Choice,Staff Knowledge - Answer Qs,Staff Knowledge - Emotional support,Staff Knowledge - Work together,Overall Satisfaction,Patient reported unexpected high,Patient reported unexpected low,Able to take control of diabetes care,Staff aware of diabetes,some all or most staff know enough about diabetes,Percentage renal replacement therapy
836,2015,England,Hospital,513.0,62,0.1209,0.9677,0.9016,0.06559999999999999,0.9016,0.032799999999999996,0.0333,0.31670000000000004,0.45,0.2,0.0,2.88,1.1,0.0,1.12,6.8,6.58,4.74,0.3729,0.2917,0.16670000000000001,0.1458,0.22920000000000001,0.0678,0.75,0.1167,0.1167,0.11109999999999999,0.1321,,0.5482,0.4976,0.838,,,0.8331999999999999,,,0.48210000000000003,0.8471,0.5586,0.0
837,2015,England,Hospital,463.0,76,0.1641,0.9737,0.8514,0.0667,0.7067,0.2267,0.0526,0.25,0.5658,0.09210000000000002,0.0395,0.87,0.39,0.2,0.64,6.78,6.71,3.52,0.2877,0.8125,0.7292000000000001,0.4375,0.3333,0.0658,0.2,0.1739,0.1739,0.09519999999999999,0.1351,,0.8228,0.7143,0.8486,,,0.9693,,,0.3728,0.8906000000000001,0.7524,0.0132
838,2015,England,Hospital,825.0,141,0.1709,0.9078,0.9070999999999999,0.0929,0.7286,0.17859999999999998,0.051100000000000007,0.2336,0.42340000000000005,0.2774,0.0146,1.49,0.64,0.8,0.55,6.92,6.84,5.05,0.3139,0.2708,0.0833,0.1979,0.1042,0.1206,0.8234999999999999,0.3857,0.5,0.0444,0.15710000000000002,,0.7587,0.6133,0.81,,,0.9104000000000001,,,0.6113000000000001,0.8038,0.583,0.028399999999999998
839,2015,England,Hospital,744.0,133,0.1788,0.9248000000000001,0.8168000000000001,0.060599999999999994,0.7955,0.1439,0.0556,0.20629999999999998,0.381,0.3492,0.0079,1.39,0.24,1.11,0.41,6.87,6.64,4.99,0.2366,0.4521,0.3014,0.2329,0.3014,0.07629999999999999,0.5832999999999999,0.9473999999999999,0.9549,0.0,0.11199999999999999,,0.7695000000000001,0.7673000000000001,0.904,,,0.8872,,,0.6412,0.8188,0.7011,0.0301
840,2015,England,Hospital,495.0,103,0.20809999999999998,0.6214,0.7624,0.17,0.6,0.23,0.09179999999999999,0.31629999999999997,0.41840000000000005,0.1531,0.0204,0.74,0.05,0.33,0.96,6.89,6.36,4.44,0.3043,0.4865,0.2432,0.3514,0.3378,0.16670000000000001,0.5714,0.4,0.4235,0.0649,0.2737,,0.6309,0.4046,0.7356,,,0.7312000000000001,,,0.251,0.8664000000000001,0.4926,0.1386
841,2015,England,Hospital,348.0,64,0.1839,0.9843999999999999,0.9375,0.09380000000000001,0.7656000000000001,0.1406,0.0968,0.2581,0.35479999999999995,0.2742,0.0161,0.63,0.81,0.31,0.31,6.61,6.44,3.43,1.0,0.11359999999999999,0.0455,0.0909,0.0227,0.16390000000000002,0.9,0.6724,0.6724,0.1207,0.16390000000000002,,0.4169,0.5036999999999999,0.5881000000000001,,,0.6487,,,0.4813,0.7515999999999999,0.6279,0.0159
842,2015,England,Hospital,371.0,67,0.18059999999999998,0.9551999999999999,0.8955,0.029900000000000003,0.6866,0.2836,0.0308,0.23079999999999998,0.4769,0.2462,0.0154,0.99,0.6,0.39,0.45,6.84,6.73,5.05,0.8029999999999999,0.2667,0.1333,0.1778,0.15560000000000002,0.044800000000000006,0.3333,0.029900000000000003,0.0746,0.0159,0.12119999999999999,,0.7009000000000001,0.7217,0.9686,,,0.8963,,,0.6153,0.9487000000000001,0.7873,0.044800000000000006
843,2015,England,Site,808.0,125,0.1547,0.8959999999999999,0.7034,0.1207,0.7414000000000001,0.1379,0.0783,0.2957,0.4174,0.1565,0.052199999999999996,1.34,0.96,0.85,0.36,6.62,5.81,4.12,0.2743,0.4125,0.1875,0.2875,0.275,0.1795,0.5217,0.3274,0.38049999999999995,0.10640000000000001,0.2212,,0.5829,0.5155,0.8035,,,0.8458,,,0.6994,0.9407,0.7286,0.1167
844,2015,England,Hospital,480.0,125,0.26039999999999996,0.4,0.784,0.1475,0.5164,0.3361,0.042699999999999995,0.3504,0.4103,0.15380000000000002,0.042699999999999995,2.69,0.62,0.8,0.64,6.7,6.63,4.96,0.8640000000000001,0.2913,0.12619999999999998,0.1942,0.165,0.1789,0.9048,0.375,0.8,0.10339999999999999,0.187,,0.5146000000000001,0.3663,0.8719,,,0.9018999999999999,,,0.5892000000000001,0.8736,0.5735,0.17600000000000002
845,2015,England,Hospital,521.0,75,0.14400000000000002,0.8267,0.8889,0.1268,0.493,0.3803,0.0141,0.2817,0.493,0.1972,0.0141,1.13,0.0,0.33,0.44,6.78,6.3,4.87,0.3871,0.28,0.16,0.22,0.16,0.1408,0.8,0.5352,0.5775,0.1,0.2609,,0.4338,0.4164,0.7918999999999999,,,0.804,,,0.5478000000000001,0.8099,0.6402,0.0
846,2015,England,Hospital,591.0,87,0.1472,0.8621,0.9176000000000001,0.047599999999999996,0.48810000000000003,0.4643,0.08539999999999999,0.23170000000000002,0.4756,0.1463,0.061,1.61,0.37,0.07,0.21,5.89,5.33,3.75,0.23379999999999998,0.5397,0.4286,0.3016,0.3016,0.069,0.0,0.0349,0.04650000000000001,0.0339,0.1304,,0.593,0.4094,0.6936,,,0.7364,,,0.5449,0.74,0.5291,0.0581
847,2015,England,Hospital,357.0,28,0.0784,0.9286,0.963,0.1429,0.75,0.10710000000000001,0.1852,0.3333,0.2963,0.1481,0.037000000000000005,3.11,1.46,0.0,1.14,6.51,5.93,3.86,0.6667000000000001,0.7222,0.44439999999999996,0.44439999999999996,0.6111,0.035699999999999996,0.5,0.0741,0.1852,0.4,0.3333,,0.665,0.5799,0.9551000000000001,,,0.9248000000000001,,,0.4781,1.0,0.6984,0.2857
848,2015,England,Hospital,430.0,56,0.13019999999999998,0.9107,0.7857,0.0364,0.6182,0.3455,0.0556,0.1852,0.4815,0.20370000000000002,0.0741,0.86,0.93,0.14,0.36,6.82,6.67,4.2,0.4,0.3514,0.2432,0.2703,0.2162,0.0727,0.4,0.14550000000000002,0.1818,0.1333,0.1765,,0.6215999999999999,0.6536,0.8186,,,0.7612000000000001,,,0.6639,0.8853,0.7172,0.0
849,2015,England,Hospital,503.0,92,0.18289999999999998,0.9348000000000001,0.8370000000000001,0.163,0.6739,0.163,0.0667,0.4111,0.3111,0.1889,0.0222,3.23,0.55,0.28,0.26,6.83,6.59,4.02,0.5114,0.38670000000000004,0.2267,0.2,0.2667,0.23079999999999998,0.0455,0.2667,0.2778,0.0805,0.2184,,0.6147,0.3379,0.978,,,0.9458,,,0.5041,0.9129999999999999,0.5489999999999999,0.1522
850,2015,England,Hospital,593.0,99,0.16690000000000002,0.9595999999999999,0.9592,0.0825,0.7526,0.1649,0.043,0.2688,0.5268999999999999,0.1613,0.0,1.31,1.13,0.25,0.09,6.72,6.27,4.01,0.4382,0.6029,0.4853,0.27940000000000004,0.25,0.0625,0.25,0.2165,0.24739999999999998,0.125,0.1429,,0.6790999999999999,0.5876,0.821,,,0.6751999999999999,,,0.5179,0.9081999999999999,0.5213,0.0
851,2015,England,Hospital,636.0,115,0.1808,0.9565,0.8434999999999999,0.15039999999999998,0.7345,0.115,0.18350000000000002,0.33030000000000004,0.3119,0.156,0.0183,2.28,1.39,0.5,0.5,6.86,6.74,5.27,0.44549999999999995,0.1724,0.0345,0.1379,0.1264,0.1304,0.9375,0.8772,0.8772,0.1481,0.1875,,0.7121,0.6688,0.8752,,,0.9192,,,0.7453,0.9085,0.8178,0.0696
852,2015,England,Hospital,661.0,81,0.1225,0.8889,0.7564,0.05,0.6875,0.2625,0.12990000000000002,0.2857,0.4545,0.0909,0.039,2.3,0.49,0.74,1.07,6.67,6.06,3.88,0.6301,0.27940000000000004,0.1471,0.1618,0.1618,0.1026,0.4286,0.42310000000000003,0.48719999999999997,0.0882,0.1471,,0.8067,0.4119,0.9562999999999999,,,0.8733,,,0.5716,0.9684,0.7353000000000001,0.0633
853,2015,England,Hospital,385.0,52,0.1351,1.0,0.8077,0.1923,0.5192,0.28850000000000003,0.057699999999999994,0.5,0.15380000000000002,0.28850000000000003,0.0,2.79,1.31,0.72,0.37,7.0,7.0,7.0,1.0,0.44439999999999996,0.44439999999999996,0.0,0.3056,0.23079999999999998,1.0,0.9423,0.9423,0.0392,0.1373,,0.6559999999999999,0.6523,0.8881,,,0.7443000000000001,,,0.5089,0.7272,0.5866,0.0192
854,2015,England,Hospital,282.0,49,0.17379999999999998,0.5102,0.9388,0.0,0.8367,0.16329999999999997,0.0204,0.24489999999999998,0.551,0.1837,0.0,2.15,0.61,0.8,0.49,6.42,6.35,4.85,0.2041,0.4722,0.22219999999999998,0.3056,0.16670000000000001,0.0204,0.5,0.5306000000000001,0.7143,0.05,0.1818,,0.3935,0.36590000000000006,0.945,,,1.0,,,0.7602,0.847,0.7045999999999999,0.0204
855,2015,England,Hospital,383.0,48,0.1253,0.9792000000000001,0.9167000000000001,0.0625,0.875,0.0625,0.0208,0.2708,0.4167,0.2708,0.0208,3.13,0.88,1.35,0.42,6.98,6.66,5.41,0.5106,0.4583,0.20829999999999999,0.3333,0.16670000000000001,0.125,0.16670000000000001,0.2708,0.3542,0.0667,0.2353,,0.6505,0.5489,0.7875,,,0.8005,,,0.7119,0.7508,0.5057,0.0
856,2015,England,Hospital,301.0,49,0.1628,0.9388,0.9167000000000001,0.0816,0.7143,0.2041,0.125,0.25,0.3958,0.22920000000000001,0.0,2.09,0.41,0.77,1.43,6.82,6.73,4.72,0.2917,0.3333,0.19440000000000002,0.22219999999999998,0.25,0.12240000000000001,0.5,0.1837,0.2245,0.16670000000000001,0.1875,,0.7851,0.5411,0.7896,,,0.8231,,,0.6923,0.8855,0.37070000000000003,0.0
857,2015,England,Site,330.0,41,0.1242,0.9512,0.7561,0.0,0.8049,0.19510000000000002,0.0732,0.122,0.561,0.2195,0.024399999999999998,1.37,0.59,0.2,0.29,6.74,6.5,5.43,0.11109999999999999,0.20829999999999999,0.0833,0.125,0.0,0.0,,0.2162,0.3784,0.0313,0.2121,,0.5554,0.30519999999999997,0.7961,,,0.8889,,,0.5768,1.0,0.9616,0.0
858,2015,England,Hospital,349.0,49,0.1404,0.9795999999999999,0.8776,0.0408,0.9184,0.0408,0.0417,0.2917,0.3542,0.2917,0.0208,2.64,1.15,0.86,1.22,6.8,6.62,4.33,0.4318,0.4643,0.2857,0.2857,0.25,0.0222,0.0,0.0889,0.11109999999999999,0.1818,0.25,,0.6111,0.5920000000000001,0.9422,,,0.7729,,,0.5592,0.8251000000000001,0.7129000000000001,0.0
859,2015,England,Hospital,1092.0,158,0.1447,0.9367,0.7595000000000001,0.0886,0.7404999999999999,0.1709,0.039,0.2857,0.4416,0.1558,0.0779,0.8,0.17,0.27,0.03,6.82,6.66,5.56,0.3987,0.3917,0.2167,0.225,0.23329999999999998,0.1076,0.8824,0.6494,0.6688,0.0703,0.22519999999999998,,0.5876,0.5338,0.7648999999999999,,,0.8428,,,0.6483,0.802,0.6642,0.019
860,2015,England,Hospital,487.0,87,0.17859999999999998,0.9195,0.907,0.09759999999999999,0.7683,0.1341,0.0732,0.3293,0.36590000000000006,0.2195,0.012199999999999999,0.63,0.21,0.09,0.0,6.64,6.54,4.61,0.3125,0.3115,0.16390000000000002,0.18030000000000002,0.1967,0.0843,0.625,0.1325,0.1566,0.11359999999999999,0.09519999999999999,,0.6873999999999999,0.6897,0.8628,,,0.8622,,,0.6279,1.0,0.8598,0.0235
861,2015,England,Site,400.0,54,0.135,0.9815,0.8704000000000001,0.037000000000000005,0.6481,0.3148,0.0208,0.4167,0.4375,0.125,0.0,1.38,0.0,1.39,0.14,6.32,5.54,4.42,0.3962,0.36840000000000006,0.21050000000000002,0.21050000000000002,0.2895,0.0377,0.0,0.1321,0.1698,0.0417,0.1429,,0.5605,0.49079999999999996,0.8623000000000001,,,0.8464,,,0.505,0.8181999999999999,0.5945,0.0
862,2015,England,Hospital,763.0,120,0.1573,0.5333,0.8151,0.0756,0.7143,0.2101,0.0513,0.3419,0.47009999999999996,0.1282,0.0085,1.25,0.49,0.72,0.93,6.77,6.53,4.39,0.23929999999999998,0.3776,0.24489999999999998,0.26530000000000004,0.2857,0.0885,0.6667000000000001,0.1215,0.1402,0.087,0.1869,,0.5307999999999999,0.3323,0.7606,,,0.752,,,0.4707,0.8159000000000001,0.5793,0.0833
863,2015,England,Site,707.0,102,0.14429999999999998,0.8824,0.95,0.09,0.75,0.16,0.08,0.24,0.44,0.23,0.01,1.12,0.41,0.33,0.08,6.45,5.82,3.56,0.38380000000000003,0.5246,0.2787,0.3607,0.29510000000000003,0.05,0.8332999999999999,0.0521,0.0729,0.1143,0.21109999999999998,,0.7716,0.6263000000000001,0.7785,,,0.9537,,,0.5847,0.8228,0.6459999999999999,0.01
864,2015,England,Hospital,307.0,67,0.2182,0.8506999999999999,0.8636,0.08960000000000001,0.7463,0.1642,0.0492,0.2787,0.4426,0.22949999999999998,0.0,0.45,0.27,0.21,0.45,6.82,6.69,4.84,0.32789999999999997,0.48,0.4,0.2,0.32,0.07690000000000001,0.5,0.061500000000000006,0.061500000000000006,0.0455,0.1563,,0.7338,0.6462,0.8216,,,0.8242,,,0.4386,0.9268000000000001,0.6151,0.1343
865,2015,England,Hospital,220.0,38,0.1727,0.9211,0.9412,0.1081,0.8108,0.08109999999999999,0.0882,0.29410000000000003,0.3824,0.2059,0.0294,2.49,0.58,0.18,0.99,6.82,6.92,4.84,0.2353,0.25,0.25,0.0,0.25,0.08109999999999999,1.0,0.9459000000000001,0.9459000000000001,0.0556,0.1714,,0.8501000000000001,0.6758,0.7933,,,0.7917000000000001,,,0.6079,1.0,0.6738,0.0
866,2015,England,Hospital,311.0,59,0.18969999999999998,0.5085000000000001,0.7931,0.1724,0.6207,0.2069,0.035699999999999996,0.3036,0.4286,0.2321,0.0,1.46,2.37,0.14,0.51,6.7,6.76,4.95,0.35710000000000003,0.3846,0.15380000000000002,0.3333,0.2821,0.28300000000000003,0.3333,0.3333,0.3725,0.0625,0.1818,,0.4694,0.5211,0.8064,,,0.7106,,,0.42560000000000003,0.759,0.45649999999999996,0.0339
867,2015,England,Hospital,367.0,72,0.1962,0.9861,0.8592,0.08449999999999999,0.7465,0.16899999999999998,0.1,0.3,0.4286,0.1714,0.0,0.58,0.32,0.33,0.35,6.69,6.57,4.68,0.4118,0.2364,0.0727,0.1636,0.1818,0.0588,0.75,0.15380000000000002,0.16920000000000002,0.0667,0.0441,,0.8025,0.6928,0.8226,,,0.8824,,,0.5825,0.9309999999999999,0.6313,0.0139
868,2015,England,Hospital,606.0,118,0.19469999999999998,0.9492,0.8793000000000001,0.0508,0.7373000000000001,0.2119,0.0424,0.2373,0.4153,0.28809999999999997,0.0169,1.22,0.28,0.04,0.46,6.97,6.5,5.0,0.2348,0.3766,0.1558,0.2857,0.16879999999999998,0.0593,0.5,0.30510000000000004,0.6017,0.0805,0.1685,,0.6128,0.7198,0.7120000000000001,,,0.8020999999999999,,,0.39039999999999997,0.8562000000000001,0.6004,0.0
869,2015,England,Hospital,585.0,107,0.18289999999999998,0.9065000000000001,0.9223,0.1176,0.6862999999999999,0.1961,0.06,0.38,0.42,0.14,0.0,1.35,0.62,0.15,0.67,6.65,6.49,4.91,0.5888,0.39759999999999995,0.3012,0.2289,0.2169,0.11320000000000001,0.9167000000000001,0.1887,0.3019,0.0816,0.21780000000000002,,0.6557999999999999,0.5920000000000001,0.6442,,,0.812,,,0.642,0.9154000000000001,0.6954,0.028300000000000002
870,2015,England,Hospital,400.0,16,0.04,1.0,1.0,0.0625,0.9375,0.0,0.125,0.125,0.4375,0.3125,0.0,4.06,1.75,1.5,2.63,6.83,6.51,4.4,0.1429,0.3333,0.22219999999999998,0.22219999999999998,0.0,0.125,0.5,0.1333,0.3333,0.0,0.2143,,0.6765000000000001,0.7273999999999999,1.0,,,0.8593999999999999,,,0.5176,0.8521,0.7115,0.0
871,2015,England,Hospital,355.0,33,0.09300000000000001,1.0,0.8484999999999999,0.12119999999999999,0.8181999999999999,0.060599999999999994,0.0323,0.35479999999999995,0.4194,0.1613,0.0323,4.94,1.52,3.33,1.76,6.92,6.92,4.59,0.2727,0.2593,0.1852,0.0741,0.11109999999999999,0.0909,1.0,0.2121,0.39390000000000003,0.15380000000000002,0.2593,,0.9514,0.5207999999999999,0.8187000000000001,,,0.8792,,,0.4874,0.7234999999999999,0.5922999999999999,0.0
872,2015,England,Hospital,164.0,29,0.17679999999999998,0.9309999999999999,0.5517,0.0,0.8966,0.10339999999999999,0.10710000000000001,0.2857,0.4286,0.17859999999999998,0.0,2.97,1.1,0.66,2.97,7.0,7.0,4.32,0.4483,0.25,0.125,0.20829999999999999,0.16670000000000001,0.069,0.0,0.0,0.0,0.035699999999999996,0.2069,,0.4979,0.46380000000000005,0.8519,,,0.8979,,,0.3657,0.9123,0.8007,0.0
873,2015,England,Hospital,323.0,59,0.1827,0.9661,0.9153,0.0,0.7119,0.28809999999999997,0.08470000000000001,0.2373,0.4576,0.1864,0.0339,2.22,0.47,0.47,0.17,6.88,6.35,3.87,0.2373,0.5102,0.2857,0.38780000000000003,0.26530000000000004,0.0175,0.0,0.1864,0.22030000000000002,0.09759999999999999,0.25489999999999996,,0.634,0.578,0.9534999999999999,,,0.9118,,,0.7591,0.8956999999999999,0.6004999999999999,0.0169
874,2015,England,Hospital,750.0,58,0.07730000000000001,0.6034,0.7895,0.0351,0.8245999999999999,0.1404,0.0727,0.2727,0.5455,0.0909,0.0182,2.45,1.38,0.94,1.63,6.87,6.74,3.79,0.1346,0.5333,0.0889,0.4667,0.2889,0.0179,0.0,0.0702,0.0702,0.0625,0.2321,,0.5095000000000001,0.43060000000000004,0.7565000000000001,,,0.9418000000000001,,,0.629,0.889,0.622,0.0
875,2015,England,Hospital,868.0,135,0.1555,0.8073999999999999,0.903,0.0909,0.7348,0.17420000000000002,0.07629999999999999,0.33590000000000003,0.4046,0.1679,0.015300000000000001,0.74,0.21,0.14,0.11,6.65,6.22,4.14,0.29100000000000004,0.4636,0.2818,0.2909,0.3091,0.0815,0.4167,0.1567,0.20149999999999998,0.08789999999999999,0.1966,,0.5668,0.4078,0.8095,,,0.7347,,,0.5133,0.7487999999999999,0.5393,0.0667
876,2015,England,Hospital,652.0,100,0.1534,0.96,0.93,0.13269999999999998,0.7755,0.09179999999999999,0.086,0.3118,0.4301,0.1613,0.0108,1.59,3.12,0.34,1.3,6.53,6.01,4.35,0.4886,0.28,0.16,0.17329999999999998,0.24,0.12240000000000001,0.6,0.5408,0.6837000000000001,0.09300000000000001,0.21350000000000002,,0.6275,0.5535,0.6282,,,0.8706,,,0.71,0.7434000000000001,0.7104,0.0101
877,2015,England,Hospital,450.0,72,0.16,0.6389,0.8028,0.1268,0.7606,0.1127,0.0429,0.3714,0.4429,0.1143,0.0286,2.01,0.93,0.52,0.97,6.86,6.34,4.03,0.3521,0.4138,0.3448,0.2414,0.2414,0.057999999999999996,0.25,0.1304,0.1304,0.04,0.2429,,0.4753,0.5111,0.7464,,,0.8593999999999999,,,0.5590999999999999,0.825,0.6999,0.0141
878,2015,England,Hospital,348.0,65,0.1868,1.0,0.8923000000000001,0.0794,0.8412999999999999,0.0794,0.0323,0.4194,0.3226,0.1935,0.0323,2.85,1.23,0.49,0.49,6.57,6.38,4.75,0.4211,0.5,0.4474,0.18420000000000003,0.36840000000000006,0.1094,0.7143,0.2373,0.25420000000000004,0.1316,0.23079999999999998,,0.5538000000000001,0.5798,0.7807,,,0.9145,,,0.4879,0.8752,0.6319,0.0
879,2015,England,Hospital,507.0,71,0.14,0.9718000000000001,0.9429000000000001,0.1143,0.6857,0.2,0.0435,0.2899,0.43479999999999996,0.23190000000000002,0.0,1.07,0.67,0.2,1.24,6.83,6.37,4.46,0.3,0.24530000000000002,0.1698,0.1509,0.1887,0.08449999999999999,0.8332999999999999,0.21739999999999998,0.2899,0.1449,0.2429,,0.7023,0.6583,1.0,,,0.9314,,,0.6842,0.9009999999999999,0.7051000000000001,0.0
880,2015,England,Site,559.0,83,0.1485,0.8795000000000001,0.7439,0.0366,0.7683,0.19510000000000002,0.0625,0.3,0.3875,0.15,0.1,2.02,0.37,0.0,0.0,6.8,6.69,4.32,0.2963,0.375,0.1429,0.25,0.2321,0.024399999999999998,0.0,0.038,0.0633,0.0405,0.1974,,0.6755,0.5289,0.7534000000000001,,,0.8107,,,0.42469999999999997,0.8706,0.6948000000000001,0.012199999999999999
881,2015,England,Site,1167.0,199,0.1705,0.9347,0.8711,0.0725,0.6890999999999999,0.23829999999999998,0.0638,0.33509999999999995,0.41490000000000005,0.15960000000000002,0.026600000000000002,1.88,0.34,0.1,0.1,6.85,6.75,4.07,0.4031,0.3741,0.2446,0.2302,0.2302,0.08900000000000001,0.7778,0.3693,0.4318,0.1125,0.2749,,0.6548,0.5221,0.6408,,,0.8277,,,0.597,0.8075,0.6857,0.0558
882,2015,England,Hospital,438.0,98,0.2237,0.8776,0.9795999999999999,0.0842,0.8526,0.0632,0.0825,0.2577,0.48450000000000004,0.1753,0.0,0.56,0.37,0.18,0.12,6.83,6.65,4.84,0.5361,0.4531,0.1406,0.375,0.1875,0.0316,0.0,0.0842,0.1263,0.1429,0.1807,,0.6056,0.3796,0.8370000000000001,,,0.8543999999999999,,,0.6332,0.7282,0.5503,0.0
883,2015,England,Hospital,442.0,86,0.1946,0.9884000000000001,0.9647,0.0814,0.7791,0.13949999999999999,0.0698,0.26739999999999997,0.3721,0.24420000000000003,0.04650000000000001,1.8,0.33,0.2,0.34,6.8,6.42,4.72,0.5065,0.3333,0.12960000000000002,0.2407,0.1852,0.0353,0.5,0.7059000000000001,0.7176,0.08449999999999999,0.1711,,0.7256999999999999,0.6271,0.9152,,,0.883,,,0.6426999999999999,0.8972,0.7461,0.0116
884,2015,England,Hospital,309.0,56,0.1812,0.875,1.0,0.1273,0.8,0.0727,0.10710000000000001,0.3393,0.3214,0.2321,0.0,1.21,0.71,0.27,0.07,6.87,6.42,3.69,0.3962,0.375,0.225,0.275,0.325,0.1176,0.6667000000000001,0.14,0.22,0.1795,0.2979,,0.8012,0.6759999999999999,0.8879,,,0.7644,,,0.5974,0.8306,0.5264,0.0179
885,2015,England,Hospital,527.0,104,0.1973,0.8942,0.8558,0.0962,0.7787999999999999,0.125,0.049,0.29410000000000003,0.451,0.1765,0.0294,1.3,0.54,0.24,0.07,6.83,6.78,3.97,0.3173,0.4353,0.24710000000000001,0.2118,0.2235,0.07690000000000001,0.2857,0.15380000000000002,0.23079999999999998,0.1348,0.3814,,0.6357,0.6703,0.7953,,,0.807,,,0.509,0.7781999999999999,0.6281,0.0097
886,2015,England,Hospital,136.0,42,0.30879999999999996,1.0,0.9756,0.047599999999999996,0.9048,0.047599999999999996,0.05,0.25,0.4,0.275,0.025,1.79,0.36,0.89,0.0,6.83,6.78,5.05,0.1905,0.5161,0.3226,0.3226,0.2903,0.025,0.0,0.0,0.0,0.048799999999999996,0.2439,,0.6184000000000001,0.5545,0.5727,,,1.0,,,0.631,0.7653,0.44670000000000004,0.0
887,2015,England,Hospital,348.0,71,0.204,0.7182999999999999,0.9286,0.18309999999999998,0.6197,0.1972,0.0571,0.2429,0.5143,0.1714,0.0143,0.58,0.44,0.25,0.14,6.79,6.23,2.99,0.2143,0.4643,0.0536,0.4464,0.17859999999999998,0.1,1.0,0.3,0.3,0.0758,0.1765,,0.4903,0.3893,0.7545999999999999,,,0.7440000000000001,,,0.45299999999999996,0.8848999999999999,0.6197,0.0
888,2015,England,Hospital,443.0,77,0.17379999999999998,0.961,0.9211,0.08109999999999999,0.7162000000000001,0.2027,0.08220000000000001,0.2466,0.47950000000000004,0.1918,0.0,3.16,1.27,0.29,0.82,6.89,5.88,4.03,0.4507,0.3774,0.2075,0.24530000000000002,0.1698,0.013500000000000002,0.0,0.2568,0.2973,0.0548,0.1892,,0.5118,0.6907,0.851,,,0.83,,,0.6431,0.7454999999999999,0.6378,0.0263
889,2015,England,Hospital,220.0,39,0.1773,1.0,0.9743999999999999,0.07690000000000001,0.6409999999999999,0.2821,0.1351,0.2432,0.3514,0.2432,0.027000000000000003,1.38,0.87,0.46,0.31,6.91,6.81,4.57,0.46149999999999997,0.5,0.2917,0.25,0.20829999999999999,0.07690000000000001,0.0,0.08109999999999999,0.16219999999999998,0.1818,0.25,,0.5072,0.40990000000000004,0.6443000000000001,,,1.0,,,0.5668,0.6511,0.6108,0.0
890,2015,England,Hospital,508.0,104,0.2047,0.5672999999999999,0.8614,0.07769999999999999,0.6990000000000001,0.22329999999999997,0.061200000000000004,0.3367,0.48979999999999996,0.11220000000000001,0.0,1.06,0.77,0.13,0.34,6.78,6.36,3.99,0.27,0.3372,0.1512,0.22089999999999999,0.1628,0.0722,0.5714,0.2755,0.31629999999999997,0.11109999999999999,0.1771,,0.42979999999999996,0.3325,0.66,,,0.7787999999999999,,,0.6399,0.8484,0.5912,0.0291
891,2015,England,Hospital,186.0,57,0.3065,0.7018000000000001,0.8393,0.1429,0.625,0.2321,0.0182,0.3273,0.4182,0.2364,0.0,1.7,1.05,2.36,1.05,6.81,6.79,4.98,0.3818,0.3846,0.2051,0.2821,0.23079999999999998,0.10529999999999999,0.16670000000000001,0.1818,0.2182,0.11359999999999999,0.2766,,0.44520000000000004,0.3249,0.5753,,,0.9209999999999999,,,0.32170000000000004,0.8665,0.3668,0.0351
892,2015,England,Hospital,392.0,47,0.1199,0.9787,0.8723000000000001,0.1489,0.5106,0.3404,0.11109999999999999,0.3111,0.3778,0.1778,0.0222,3.89,0.6,0.85,0.43,6.78,5.25,3.65,0.23399999999999999,0.2703,0.2432,0.1351,0.2162,0.1739,0.2857,0.413,0.43479999999999996,0.0833,0.1795,,0.5589999999999999,0.4485,0.9046,,,0.8168000000000001,,,0.6295000000000001,0.9395,0.8726999999999999,0.0435
893,2015,England,Hospital,500.0,71,0.142,1.0,0.9559000000000001,0.0704,0.8028,0.1268,0.1515,0.40909999999999996,0.2576,0.1818,0.0,1.37,0.69,1.16,0.2,7.0,6.77,4.68,0.381,0.617,0.4043,0.4255,0.4681,0.1014,0.875,0.5,0.5143,0.1429,0.209,,0.5073,0.5478999999999999,0.8876000000000001,,,0.9288,,,0.8018000000000001,0.8321999999999999,0.5797,0.0141
894,2015,England,Hospital,443.0,64,0.1445,0.9531000000000001,0.9048,0.047599999999999996,0.8254,0.127,0.047599999999999996,0.4127,0.3016,0.23809999999999998,0.0,2.63,0.66,0.3,0.38,6.95,6.91,4.48,0.6557,0.2571,0.0286,0.2571,0.2286,0.09519999999999999,0.3333,0.22219999999999998,0.254,0.0909,0.15,,0.5390999999999999,0.44229999999999997,0.825,,,0.8007,,,0.46799999999999997,0.8384999999999999,0.7628,0.0313
